rank,smiles,prob_active,deepentxai_score,prediction,observed
4062,O=c1[nH]n2c(-c3ccc(S(=O)(=O)c4ccc(Br)cc4)cc3)nnc2sc1=O,0.2165,18.83,Inactive,Inactive
4063,Cc1nc2c([nH]1)CCCCCCCCC[C@@H](C)OC(=O)/C=C/2,0.2165,18.83,Inactive,Inactive
4064,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,0.2165,18.83,Inactive,Inactive
4065,Cc1nc2ccccc2n1CCC(=O)N/N=C/c1ccccc1O,0.2165,18.83,Inactive,Inactive
4066,CC1CC(=O)c2cnc(N)nc2C1,0.2165,18.83,Inactive,Inactive
4067,COCO[C@H](C)[C@H]1C(=O)N2C(C(=O)OCc3ccc([N+](=O)[O-])cc3)=CS[C@@H]12,0.2165,18.83,Inactive,Inactive
4068,O=C1CSC(c2ccccc2)N1n1c(Cc2ccccc2Nc2c(Cl)cccc2Cl)n[nH]c1=S,0.2165,18.83,Inactive,Inactive
4069,CO[C@@H](C[C@@H](C)[C@@H](O)/C=C/C=C/CNC(=O)C(C)(C)[C@H](O)/C(C)=C/C=C/C=C/C(C)=C(\C)[N+](=O)[O-])[C@]1(O)[C@@H](C)C(=O)N(C)[C@@]12COC2=O,0.2165,18.83,Inactive,Inactive
4070,COc1cccc(Nc2c3ccccc3[n+](C)c3c2oc2ccccc23)c1,0.2165,18.83,Inactive,Inactive
4071,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(Cl)CSC21,0.2165,18.83,Inactive,Inactive
4072,CC(=O)Nc1nc(C)c(-c2nn(CNc3cccc(C)c3)c(=S)o2)s1,0.2165,18.83,Inactive,Inactive
4073,O=C1Nc2c(Br)cccc2/C1=N/NC(=S)Nc1ccc(Cl)cc1,0.2165,18.83,Inactive,Inactive
4074,COC(=O)c1ccc(C=Nc2ccc(O)c(-c3nc4ccccc4o3)c2)cc1,0.2165,18.83,Inactive,Inactive
4075,CS(=O)(=O)c1ccccc1-c1nc(-c2ccc([N+](=O)[O-])cc2)no1,0.2165,18.83,Inactive,Inactive
4076,CSC(=NC#N)N1CCN(C(=NC#N)SC)CC1,0.2165,18.83,Inactive,Inactive
4077,O=C1C=C(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)C(=O)c2ccccc21,0.2165,18.83,Inactive,Inactive
4078,CC1C(=O)NN=C1C(=O)N/N=C/c1ccco1,0.2165,18.83,Inactive,Inactive
4079,CC1=C(/C=C/C(=O)/C=C/c2ccc(F)cc2)C(C)(C)CCC1,0.2165,18.83,Inactive,Inactive
4080,CC1(C)CC2CC(C)(CN2S(=O)(=O)c2ccc(C(=O)Nc3cc(S(=O)(=O)N4CCOCC4)ccc3Cl)cc2)C1,0.2165,18.83,Inactive,Inactive
4081,O=c1oc2ccc(Cl)cc2n1CCCCl,0.2165,18.83,Inactive,Inactive
4082,O=c1oc2ccc(Br)cc2cc1-c1csc(N2N=C(c3ccc(Br)cc3)C[C@@]2(O)C(F)(F)F)n1,0.2165,18.83,Inactive,Inactive
4083,COC(=O)C1=C(C)N(C)C(=O)/C1=C\c1ccco1,0.2165,18.83,Inactive,Inactive
4084,CCOc1cc(CNCCc2ccccc2)ccc1OCC(=O)NC(C)(C)C,0.2165,18.83,Inactive,Inactive
4085,CC(=O)Nc1cc(OC(C)=O)c2nonc2c1OC(C)=O,0.2165,18.83,Inactive,Active
4086,CSc1nc2sc3c(c2c(=S)[nH]1)CCCC3,0.2165,18.83,Inactive,Inactive
4087,Nc1c(C(=O)c2ccc(Cl)cc2)sc2nsc(SCCN3CCOCC3)c12,0.2165,18.83,Inactive,Inactive
4088,O=C1C(Cl)=C(NCC2CCCO2)C(=O)N1c1cccc(Cl)c1Cl,0.2165,18.83,Inactive,Inactive
4089,CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1,0.2165,18.83,Inactive,Inactive
4090,COC(=O)c1c(/C=C/c2ccc(F)cc2F)cc(OC)c(CC=C(C)C)c1O,0.2165,18.83,Inactive,Inactive
4091,COC(=O)c1c(O)cc(OC)cc1/C=C/c1ccc(F)cc1F,0.2165,18.83,Inactive,Inactive
4092,COC(=O)c1c(O)cc(OC)cc1/C=C/c1cccc(C#N)c1,0.2165,18.83,Inactive,Inactive
4093,O=C1Nc2c(Br)cccc2/C1=N/NC(=S)Nc1ccc(F)cc1,0.2165,18.83,Inactive,Inactive
4094,O=C1Nc2ccc(Br)cc2/C1=C/C(=O)c1ccccc1,0.2165,18.83,Inactive,Inactive
4095,COc1cccc(-n2c(CNS(=O)(=O)c3ccc(NC(C)=O)cc3)nc3ccccc3c2=O)c1,0.2165,18.83,Inactive,Inactive
4096,COc1ccc(/C=C/c2cc(OC)cc(O)c2C(=O)O)cc1,0.2165,18.83,Inactive,Inactive
4097,Cn1c(NCc2cc(Br)ccc2O)nc2ccccc21,0.2165,18.83,Inactive,Inactive
4098,CC(=S)c1c(C)cc2cc(C)ccn12,0.2165,18.83,Inactive,Inactive
4099,COc1ccc(C(=O)/C=C2\C(=O)Nc3ccc(Br)cc32)cc1,0.2165,18.83,Inactive,Inactive
4100,COc1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cn1,0.2165,18.83,Inactive,Active
4101,O=[N+]([O-])c1ccc(-c2nn(-c3ccc([N+](=O)[O-])cc3)cc2-c2nnc(-c3ccccc3)o2)cc1,0.2165,18.83,Inactive,Inactive
4102,COc1ccc(NC(=S)N/N=C2\C(=O)Nc3c(F)cccc32)cc1,0.2165,18.83,Inactive,Inactive
4103,CC(=O)c1ccc(N2C(=O)/C(=C\c3ccc(C)cc3)N=C2C)cc1,0.2165,18.83,Inactive,Inactive
4104,COc1ccc(NC(=O)c2ccc3[nH]ccc3c2)cc1,0.2165,18.83,Inactive,Inactive
4105,N#CCOc1ccc(-c2ccccc2)cc1,0.2165,18.83,Inactive,Inactive
4106,CC(=O)c1c(O)c(C)c(O)c(Cc2c3c(c(O)c4c2OC(c2ccccc2)CC4=O)C=CC(C)(C)O3)c1O,0.2165,18.83,Inactive,Inactive
4107,Cn1ncc(C#Cc2ccc(N3C[C@H](CO)OC3=O)cc2F)c1C(=O)O,0.2165,18.83,Inactive,Inactive
4108,Cn1ncc(N=Cc2ccccc2O)c1C(=O)Nc1ccccc1,0.2165,18.83,Inactive,Inactive
4109,COc1ccc(C2c3c(ccc4ccccc34)OC3N=CNC(=O)C32)cc1,0.2165,18.83,Inactive,Inactive
4110,CC(=O)[C@]1(O)CC2=C(C(=O)C3=C(C(=O)c4ccccc4C3=O)C2O)[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1,0.2165,18.83,Inactive,Active
4111,COc1ccc(Cn2c(CCC(=O)Nc3ccc(CC#N)cc3)nc3cccnc32)cc1,0.2165,18.83,Inactive,Inactive
4112,Cn1c(N)c(S(=O)(=O)N2CCc3ccccc32)c(=O)n(C)c1=O,0.2165,18.83,Inactive,Inactive
4113,O=[N+]([O-])c1c(Nc2ccc(Br)cc2)ccc2nonc12,0.2165,18.83,Inactive,Inactive
4114,COc1cc(C(=O)/C=C/c2cccc(Nc3ccnc4cc(Cl)ccc34)c2)cc(OC)c1OC,0.2165,18.83,Inactive,Inactive
4115,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,0.2165,18.83,Inactive,Inactive
4116,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCCCCCCCC(Br)CBr)CC[C@]4(C)[C@H]3CC[C@]12C,0.2165,18.83,Inactive,Inactive
4117,COc1cc(C2=NN(C=O)C(c3cccc(Nc4ccnc5cc(Cl)ccc45)c3)C2)cc(OC)c1OC,0.2165,18.83,Inactive,Inactive
4118,NCCCC[C@@H](NC(=O)OCc1ccccc1)C(=O)NCCCC[C@@H](NC(=O)[C@@H](CCCCN)NC(=O)OCc1ccccc1)C(=O)NCC(N)=O,0.2165,18.83,Inactive,Inactive
4119,CC(C)=CCC1CC(C=O)=CC=C1C,0.2165,18.83,Inactive,Inactive
4120,O=P(C(Cl)Cl)(N1CCOCC1)N1CCOCC1,0.2165,18.83,Inactive,Inactive
4121,COc1cc2c(cc1OC)CN(S(N)(=O)=O)CC2,0.2165,18.83,Inactive,Active
4122,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.2165,18.83,Inactive,Inactive
4123,Clc1ccc(-c2nn(-c3ccccc3)cc2-c2nnc(-c3ccccc3)o2)cc1,0.2165,18.83,Inactive,Inactive
4124,O=S(=O)(CCN1CCN(c2ccccn2)CC1)c1ccc(Cl)cc1Cl,0.2165,18.83,Inactive,Inactive
4125,COc1ccc(-c2c(C)c(C)cc3cc4c(cc23)OCO4)cc1,0.2165,18.83,Inactive,Inactive
4126,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1O,0.2165,18.83,Inactive,Inactive
4127,COc1ccc(-c2ccc(OC)cc2)cc1,0.2165,18.83,Inactive,Inactive
4128,COc1ccc(-c2ccc(OC)cc2C(=O)O)cc1,0.2165,18.83,Inactive,Inactive
4129,NC(=O)N/N=C/c1c(-c2ccccc2)n(CC(=O)c2ccc(Br)cc2)c2ccccc12,0.2165,18.83,Inactive,Inactive
4130,N=c1c2c3c(sc2ncn1CCN1CCOCC1)CCCCC3,0.2165,18.83,Inactive,Inactive
4131,CC(=NNc1ccc2ccccc2n1)c1ccccc1O,0.2165,18.83,Inactive,Inactive
4132,CC1(C)CC(=O)C2=C(C1)N(c1ccc(F)c(F)c1)C(N)=C(C#N)C2c1cc2ccccc2nc1Oc1ccc(C#N)cc1,0.2165,18.83,Inactive,Inactive
4133,Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2-c2ccc(Cl)cc2)cc1,0.2165,18.83,Inactive,Inactive
4134,C=C(C)Cn1c2ccc(NC(=O)CCOCC)cc2c(=O)n1C,0.2165,18.83,Inactive,Inactive
4135,CCCCCNC[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@@H]1C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1,0.2165,18.83,Inactive,Inactive
4136,Cc1ccc2nsnc2c1S(=O)(=O)NCc1ccc2c(c1)OCO2,0.2165,18.83,Inactive,Inactive
4137,CCCCCCn1c(C(=O)/C=C/c2ccc(Cl)cc2Cl)nc2ccccc21,0.2165,18.83,Inactive,Inactive
4138,CCCCCCn1c(C(=O)/C=C/c2ccc(Cl)cc2)nc2ccccc21,0.2165,18.83,Inactive,Inactive
4139,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O)CCCN1C(=O)c2cccc3cccc(c23)C1=O,0.2165,18.83,Inactive,Inactive
4140,S=C(Nc1ccc2snnc2c1)N1CCN(c2ccccn2)CC1,0.2165,18.83,Inactive,Inactive
4141,CCc1ccc(NC(=S)NC(=O)c2cnn(C)c2)cc1,0.2165,18.83,Inactive,Inactive
4142,C[C@]12O[C@H]1[C@H](O)c1c(cc(O)c3c1C(=O)c1cccc(O)c1-3)C2=O,0.2165,18.83,Inactive,Inactive
4143,CCCCCCc1ccc(C(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]2C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc3ccc(O)c(c3)-c3cc2ccc3O)cc1,0.2165,18.83,Inactive,Inactive
4144,Nc1ccc(S(=O)(=O)NCc2nc3ccccc3c(=O)n2-c2ccccc2[N+](=O)[O-])cc1,0.2165,18.83,Inactive,Inactive
4145,CCc1cccc2c(C=C(C#N)C#N)cn(CC(=O)N3CCCCCC3)c12,0.2165,18.83,Inactive,Inactive
4146,CCCCCCCn1c(C(=O)/C=C/c2ccc(Cl)cc2Cl)nc2ccccc21,0.2165,18.83,Inactive,Inactive
4147,Cc1cccc(NC(=S)N/N=C2\C(=O)Nc3c(I)cccc32)c1,0.2165,18.83,Inactive,Inactive
4148,O=C(O)COc1ccc(/C=C2/S/C(=N\c3ccccc3)N(c3ccccc3)C2=O)cc1,0.2165,18.83,Inactive,Inactive
4149,CCCCCCCCc1ccc(C(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)[C@@H]2C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)O)Cc3ccc(O)c(c3)-c3cc2ccc3O)cc1,0.2165,18.83,Inactive,Inactive
4150,CCCCN1c2cc(C)c(O)cc2C(C(=O)OCC)C1C,0.2165,18.83,Inactive,Inactive
4151,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/N=C2\O[C@]1(C)C=C2C,0.2165,18.83,Inactive,Inactive
4152,CCCCOc1ccc(-c2nnc(N)s2)cc1,0.2165,18.83,Inactive,Inactive
4153,CCCCn1ncc(O)c(Cl)c1=O,0.2165,18.83,Inactive,Inactive
4154,O=C(CCC(=O)OCc1cn(CCc2ccccc2)nn1)OCc1cn(CCc2ccccc2)nn1,0.2165,18.83,Inactive,Inactive
4155,C/C(=C\c1ncc(-c2csc([N+](=O)[O-])c2)o1)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,0.2165,18.83,Inactive,Inactive
4156,c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1,0.2165,18.83,Inactive,Inactive
4157,O=C(/C=C/c1cccc(Nc2ccnc3cc(Cl)ccc23)c1)c1ccc(Cl)cc1,0.2165,18.83,Inactive,Inactive
4158,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)/C=C/c1ccco1,0.2165,18.83,Inactive,Inactive
4159,Cc1c(C(=O)Nc2nnc(-c3cc(Cl)ccc3Cl)o2)c(-c2ccccc2)nc2ccccc12,0.2165,18.83,Inactive,Active
4160,C/C(=N\NC(=N)N)c1sc(-c2ccc(C#Cc3cccc(O)c3)cc2)nc1C,0.2165,18.83,Inactive,Inactive
4161,CC[C@@]12CCCN3CC[C@]4(C(=O)c5ccccc5N4C(=O)C1)[C@H]32,0.2165,18.83,Inactive,Inactive
4162,Cc1ccc([P+](Cc2nc(C)c3c(c2C[P+](c2cccc(C)c2)(c2cccc(C)c2)c2cccc(C)c2)COC(C)(C)O3)(c2cccc(C)c2)c2cccc(C)c2)cc1,0.2165,18.83,Inactive,Inactive
4163,CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(-c4ccccn4)c3)o2)c1,0.2165,18.83,Inactive,Active
4164,Cc1ccc2cc(-c3noc(C4CCCO4)n3)c(=O)[nH]c2c1,0.2165,18.83,Inactive,Inactive
4165,C/C(=N\NC(=O)c1ccccc1O)c1cccs1,0.2165,18.83,Inactive,Active
4166,CC[C@@]1(C(=O)N[C@H](C)c2ccc(Cl)cc2)[C@@H](C)C1(Cl)Cl,0.2165,18.83,Inactive,Active
4167,C/C(=N\NC(=S)N1CCNCC1)c1cccc([N+](=O)[O-])c1,0.2165,18.83,Inactive,Active
4168,CCCCCCCCCCCCCCNC[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@@H]1C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1,0.2165,18.83,Inactive,Active
4169,CC(/C=C/C(O)=C1\C(=O)CNC1=O)=C\c1ccc2ccccc2c1,0.2165,18.83,Inactive,Inactive
4170,CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)Cc1cnc(C)c2c1COC(C)(C)O2,0.2165,18.83,Inactive,Inactive
4171,Oc1c(Br)cc(C(O)c2nccc3c2[nH]c2ccccc23)cc1Br,0.2165,18.83,Inactive,Inactive
4172,O=C(O)c1ccc(/C=C2/S/C(=N\c3ccc(Br)cc3)N(c3ccc(Br)cc3)C2=O)cc1,0.2165,18.83,Inactive,Inactive
4173,O=C(O)c1ccc(/C=C2/S/C(=N\c3ccc(Cl)cc3)N(c3ccc(Cl)cc3)C2=O)cc1,0.2165,18.83,Inactive,Inactive
4174,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(Br)cc3)C2=O)cc1,0.2165,18.83,Inactive,Active
4175,CCCC(=O)Nc1nc(-c2ccc(OCc3c(Cl)cccc3Cl)cc2)c(C(=O)O)s1,0.2165,18.83,Inactive,Inactive
4176,CN(Cc1nn[nH]n1)NC(=O)C[C@H](N)C[C@@H](O)CN,0.2165,18.83,Inactive,Inactive
4177,CN(C)/C=N/S(=O)(=O)c1ccc(-n2cc(-c3nnc(Nc4ccccc4)s3)c(-c3ccccc3)n2)cc1,0.2165,18.83,Inactive,Inactive
4178,ON1CC=CCC1=S,0.2165,18.83,Inactive,Active
4179,CN1CCC(N(C)CC(O)COCc2cccs2)CC1,0.2165,18.83,Inactive,Inactive
4180,Cc1ccccc1C(=O)Nc1cccc(C(=O)N/N=C/c2ccccn2)c1,0.2165,18.83,Inactive,Inactive
4181,CN1CCN(C(=O)CCl)CC1,0.2165,18.83,Inactive,Inactive
4182,CCC1(CC)C(=O)NC(=O)NC1=Nc1cccc(OC)c1,0.2165,18.83,Inactive,Inactive
4183,O=C(O)c1ccccc1C(=O)NCc1ccc(F)cc1,0.2165,18.83,Inactive,Inactive
4184,CCC(C)[C@H]1C(O)=C(C#N)C(=O)N1Cc1ccccc1,0.2165,18.83,Inactive,Inactive
4185,CNC(=N)NCCC/C=C/CCC[C@H](C)C[C@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)/C=C/[C@H](C)[C@H](O)C[C@H](O)[C@H](C)[C@@H](O)CC[C@H](C)[C@H](O)C[C@]2(O)O[C@H](C[C@@H](O)C[C@H](OC(=O)CC(=O)O)C[C@@H](O)[C@H](C)[C@H](O)/C=C/C=C/[C@@H]1C)C[C@H](O)[C@H]2O,0.2165,18.83,Inactive,Inactive
4186,CNC(=N)NCCC/C=C/CCC[C@H](C)C[C@H](C)[C@H]1OC(=O)[C@H](C)[C@H](O)/C=C/[C@H](C)[C@H](O)C[C@H](O)[C@H](C)[C@@H](O)CC[C@H](C)[C@H](O)C[C@]2(O)O[C@H](C[C@@H](OC(=O)CC(=O)O)C[C@H](O)C[C@@H](O)[C@H](C)[C@H](O)/C=C/C=C/[C@@H]1C)C[C@H](O)[C@H]2O,0.2165,18.83,Inactive,Inactive
4187,O=C(O)c1ccc(-n2cccc2)cc1O,0.2165,18.83,Inactive,Inactive
4188,C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1)[C@H](C)O)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,0.2165,18.83,Inactive,Inactive
4189,Nc1nc(-c2ccc(C(F)(F)F)cc2)cc(N2CCOCC2)n1,0.2165,18.83,Inactive,Active
4190,CN(C)Cc1cccc(C(=O)Nc2cccc(-c3nn[nH]n3)c2)c1,0.2165,18.83,Inactive,Active
4191,CCCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.2165,18.83,Inactive,Inactive
4192,Oc1ccc(C(O)c2nccc3c2[nH]c2ccccc23)cc1,0.2165,18.83,Inactive,Inactive
4193,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)Cc1cnc(C)c2c1COC(CCC)O2,0.2165,18.83,Inactive,Inactive
4194,Oc1ccc(Br)cc1/C=N/c1ccccc1NC(=S)Nc1ccccc1,0.2165,18.83,Inactive,Inactive
4195,Oc1ccc(C(O)c2nccc3c2[nH]c2ccc(Br)cc23)cc1Br,0.2165,18.83,Inactive,Inactive
4196,O=C(Nc1cccc(F)c1)c1ccc2[nH]ccc2c1,0.2143,18.67,Inactive,Inactive
4197,Cc1cccc(C)c1NC1=NCCCS1,0.2143,18.67,Inactive,Inactive
4198,O=C(/C=C/c1cccc(Nc2ccnc3cc(Cl)ccc23)c1)c1ccc(Br)cc1,0.2143,18.67,Inactive,Inactive
4199,Cc1nc2ccccc2n1CCC(=O)N/N=C/c1c(O)ccc2cc(O)ccc12,0.1827,16.26,Inactive,Inactive
4200,N#Cc1c2c(c(=S)n(-c3ccccc3)c1N)CCCC2,0.1827,16.26,Inactive,Active
4201,Cc1ccc(C2(O)CC(C)N(C)CC2C)cc1,0.1827,16.26,Inactive,Inactive
4202,c1ccc(-c2nc3ccccc3s2)nc1,0.1827,16.26,Inactive,Inactive
4203,c1ccc(CC2CCN(Cc3nc(-c4ccccc4)no3)CC2)cc1,0.1827,16.26,Inactive,Inactive
4204,c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.1827,16.26,Inactive,Inactive
4205,N#CCN1CCN(Cc2ccccc2)CC1,0.1827,16.26,Inactive,Inactive
4206,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1ccccc1OC(=O)c1cccs1,0.1827,16.26,Inactive,Inactive
4207,O=C(CN1C(=O)c2cccc3cccc1c23)N1CCc2ccccc21,0.1827,16.26,Inactive,Inactive
4208,O=C(Oc1cccc2cccnc12)c1ccccc1,0.1827,16.26,Inactive,Inactive
4209,N#Cc1ccc(OCC(O)CNCCNc2ccccc2C(F)(F)F)cc1,0.1827,16.26,Inactive,Inactive
4210,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0.1827,16.26,Inactive,Inactive
4211,O=c1oc2cc(O)ccc2cc1-c1nc2c(s1)CCc1ccccc1-2,0.1827,16.26,Inactive,Inactive
4212,O=CN1N=C(c2ccccc2)CC1c1cccc(Nc2ccnc3cc(Cl)ccc23)c1,0.1827,16.26,Inactive,Inactive
4213,O=C1Nc2c(I)cccc2/C1=N/NC(=S)Nc1cccc(F)c1,0.1827,16.26,Inactive,Inactive
4214,Cn1c(NC(=O)c2ccccc2NC(=O)c2ccco2)nc2ccccc21,0.1827,16.26,Inactive,Inactive
4215,O=C1Nc2c(I)cccc2/C1=N/NC(=S)Nc1ccccc1F,0.1827,16.26,Inactive,Inactive
4216,O=C(COc1ccccc1)NC(=S)Nc1cccc([N+](=O)[O-])c1,0.1827,16.26,Inactive,Inactive
4217,O=C1CCc2c(cccc2NC(=O)CNCc2ccccc2)N1,0.1827,16.26,Inactive,Inactive
4218,O=C(N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc([N+](=O)[O-])cc1,0.1827,16.26,Inactive,Inactive
4219,Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1,0.1827,16.26,Inactive,Inactive
4220,O=C1C2=C3C4=[N+](CCc5c[nH]c1c54)C1[C@H](O)C=C4S[C@@H](C[C@@]43[C@H]1O)N2,0.1827,16.26,Inactive,Inactive
4221,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc2[nH]ccc2c1,0.1827,16.26,Inactive,Inactive
4222,O=C(C[C@@H]1CCCCN1)Cn1cnc2nccnc2c1=O,0.1827,16.26,Inactive,Inactive
4223,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc5nonc45)ccc3o2)cc1)c1cccc2nonc12,0.1827,16.26,Inactive,Inactive
4224,Clc1ccc(Cn2cc(COCc3c(-c4ccccc4)nc4sc5ccccc5n34)nn2)cc1,0.1827,16.26,Inactive,Inactive
4225,Clc1ccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)cc1,0.1827,16.26,Inactive,Inactive
4226,O=C(Cn1[nH]c(=O)c2ccccc2c1=O)Nc1ccc(-c2nnc3n2CCCCC3)cc1,0.1827,16.26,Inactive,Inactive
4227,C[C@@H](NC(=O)[C@]1([S@](C)=O)[C@@H](C)C1(Cl)Cl)c1ccc(Br)cc1,0.1827,16.26,Inactive,Active
4228,CC(C)OP(=O)(OC(C)C)C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,0.1827,16.26,Inactive,Inactive
4229,COc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CSc1nc2ccccc2o1,0.1827,16.26,Inactive,Inactive
4230,COC(=O)C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,0.1827,16.26,Inactive,Active
4231,COc1ccc(-c2nc(-c3ccccc3OC)no2)cc1OC,0.1827,16.26,Inactive,Inactive
4232,CCOC(=O)c1ccccc1-n1c(C)cc(C2N=C(N)Nc3nc4ccccc4n32)c1C,0.1827,16.26,Inactive,Active
4233,CNc1ccc2nc3ccccc3[n+](C)c2c1,0.1827,16.26,Inactive,Active
4234,CN1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.1827,16.26,Inactive,Inactive
4235,CCOC(=O)c1cn(CC(O)Cn2cnc([N+](=O)[O-])c2)c2ccc(OC)cc2c1=O,0.1827,16.26,Inactive,Active
4236,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,0.1827,16.26,Inactive,Inactive
4237,COC(=O)c1sc(NC(=O)C(F)(F)F)c(C(=O)OC)c1C,0.1827,16.26,Inactive,Inactive
4238,CN(CC(=O)Nc1cccc(F)c1)C(=O)CCCc1nc2ccccc2c(=O)[nH]1,0.1827,16.26,Inactive,Inactive
4239,Cc1cc(=O)oc2cc(OCC(O)Cn3cncn3)c(OCC(O)Cn3cncn3)cc12,0.1827,16.26,Inactive,Active
4240,CC(C)CC(C(=O)O)N1Cc2ccccc2C1=O,0.1827,16.26,Inactive,Inactive
4241,COc1cc(O)c(Cc2ccccc2O)c(O)c1C(=O)CCc1ccccc1,0.1827,16.26,Inactive,Inactive
4242,COc1cc(O)c(C(=O)O)c(/C=C/c2ccccc2)c1,0.1827,16.26,Inactive,Inactive
4243,CCCCCCCCCCCCNC[C@H](O[C@@H]1O[C@H](CN)[C@@H](O)[C@H]1O)[C@@H]1C[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O1,0.1827,16.26,Inactive,Active
4244,CCOc1cc(/C=C2\SC(=S)N(c3ccc(F)cc3)C2=O)ccc1O,0.1827,16.26,Inactive,Inactive
4245,CC(=O)[C@H]1O[C@@H](Oc2ccc(/C=C(\C)C(=O)N[C@@H]3[C@H](O)[C@@H](O)[C@H]4OCO[C@H]4[C@@H]3O)cc2O)[C@@H](O)[C@@H]1O,0.1827,16.26,Inactive,Active
4246,CC(=O)N1CCC(NC(=O)c2ccc3c(c2)OCCCO3)CC1,0.1827,16.26,Inactive,Active
4247,CCCCCCCCCCCCCCCCOCCCOP(=O)(CCN1C[C@@H](O)[C@@H](O)[C@@H](O)C1)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,0.1827,16.26,Inactive,Inactive
4248,C=C(C)c1cc2c(o1)C(=O)c1ccccc1C2=O,0.1827,16.26,Inactive,Inactive
4249,COc1ccc(Cn2cc(CNC(=O)c3ccc([N+](=O)[O-])o3)nn2)cc1F,0.1827,16.26,Inactive,Inactive
4250,COc1cc(CCCOS(=O)(=O)O)cc2cc(-c3ccc4c(c3)OCO4)oc12,0.1827,16.26,Inactive,Inactive
4251,COc1ccc(OCC(O)CNCCOc2ccccc2OC)c(C(C)(C)C)c1,0.1827,16.26,Inactive,Inactive
4252,CCCCn1c(N)c(C(=S)NC(=O)CC(C)C)c(=O)n(C)c1=O,0.1827,16.26,Inactive,Inactive
